SKU|CORE DEPOSIT|CF SHIPPING|SBOX|Available|BRANDNAME|PACKAGE|SHIPPINGTYPE|Templates|forname1|forname2|Core|Valid|Price|Height|Length|Width|Weight|UPC|DATA SOURCE|IN STOCK|MainProduct|VENDORID
143.75001|||||Centric®|||Centric Caliper Friction Repair Kit||Caliper Friction Repair Kit|||7.68|2.00|4.00|9.00|0.10|805890212782|||M|
143.79004|||||Centric®|||Centric Caliper Friction Repair Kit||Caliper Friction Repair Kit|||22.18|2.00|4.00|9.00|0.10|805890198505|||M|
143.79005|||||Centric®|||Centric Caliper Friction Repair Kit||Caliper Friction Repair Kit|||14.83|2.00|4.00|9.00|0.10|805890201908|||M|
143.38007|||||Centric®|||Centric Caliper Friction Repair Kit||Caliper Friction Repair Kit|||6.96|2.00|4.00|9.00|0.10|805890197966|||M|
142.61096|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|45|True|81.56|5.38|9.38|7.25|8.00|805890260745|||M|
142.61095|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|45|True|81.56|5.38|9.38|7.25|8.00|805890260455|||M|
150.61065|||||Centric®|||Centric Brake Hose||Brake Hose||False|13.28|1.50|7.00|6.00|0.30|805890084495|||M|
150.61064|||||Centric®|||Centric Brake Hose||Brake Hose||False|13.28|1.50|7.00|6.00|0.40|805890084488|||M|
141.61095|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|45|True|48.28|5.38|9.38|7.25|8.00|805890137672|||M|
141.61096|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|45|True|48.28|5.38|9.38|7.25|8.00|805890137689|||M|
150.61353|||||Centric®|||Centric Brake Hose||Brake Hose||False|13.28|1.50|7.00|6.00|0.30|805890085300|||M|
150.61369|||||Centric®|||Centric Brake Hose||Brake Hose||False|21.58|1.50|7.00|6.00|0.30|805890085454|||M|
150.61351|||||Centric®|||Centric Brake Hose||Brake Hose||True|13.28|1.50|7.00|6.00|0.30|805890085287|||M|
150.61352|||||Centric®|||Centric Brake Hose||Brake Hose||True|13.28|1.50|7.00|6.00|0.30|805890085294|||M|
142.61081|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|15|True|51.21|5.38|9.38|7.25|10.00|805890251835|||M|
142.61082|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|15|True|51.21|5.38|9.38|7.25|10.00|805890252245|||M|
141.61081|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|15|True|33.20|5.38|9.38|7.25|10.00|805890122661|||M|
141.61082|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|15|True|33.20|5.38|9.38|7.25|10.00|805890122678|||M|
150.61405|||||Centric®|||Centric Brake Hose||Brake Hose||False|25.13|1.50|7.00|6.00|1.00|805890155911|||M|
150.61406|||||Centric®|||Centric Brake Hose||Brake Hose||False|20.66|1.50|7.00|6.00|1.00|805890156468|||M|
142.61090|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|75|False|90.65|5.38|9.38|7.25|7.00|805890254805|||M|
142.61089|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|75|True|90.65|5.38|9.38|7.25|7.00|805890254515|||M|
142.61139|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|75|False|147.43|5.38|9.38|7.25|9.00|805890742999|||M|
142.61137|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|75|True|92.78|5.38|9.38|7.25|9.25|805890742975|||M|
142.61138|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|75|False|92.78|5.38|9.38|7.25|9.25|805890742982|||M|
142.61140|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|75|False|147.43|5.38|9.38|7.25|9.00|805890743002|||M|
142.61527|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|75|True|90.65|5.38|9.38|7.25|7.00|805890274605|||M|
142.61528|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|75|True|90.65|5.38|9.38|7.25|7.00|805890275015|||M|
146.40033|||||Centric®|||Centric Steel Aluminum Caliper Piston|Steel Aluminum|Caliper Piston|||15.89|2.00|4.00|9.00|3.00|805890344735|||M|
141.61137|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|75|True|67.86|5.38|9.38|7.25|9.70|805890742951|||M|
141.61138|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|75|False|67.86|5.38|9.38|7.25|9.70|805890742968|||M|
141.61090|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|75|False|67.86|5.38|9.38|7.25|7.00|805890149088|||M|
141.61089|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|75|True|67.86|5.38|9.38|7.25|7.00|805890149071|||M|
141.61528|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|75|True|63.01|5.38|9.38|7.25|7.00|805890123644|||M|
141.61527|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|75|True|63.01|5.38|9.38|7.25|7.00|805890123637|||M|
142.61548|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|80|False|100.84|5.38|9.38|7.25|17.00|805890865803|||M|
150.61446|||||Centric®|||Centric Brake Hose||Brake Hose||False|26.57|1.50|7.00|6.00|0.50|805890619185|||M|
141.61134|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|75|True|67.86|5.38|9.38|7.25|9.70|805890733997|||M|
141.61133|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|75|False|67.86|5.38|9.38|7.25|9.70|805890733980|||M|
142.61134|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|75|True|92.78|5.38|9.38|7.25|10.80|805890734017|||M|
142.61133|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|75|False|92.78|5.38|9.38|7.25|10.80|805890734000|||M|
117.44095|||||Centric®|||Centric Disc Brake Hardware||Disc Brake Hardware||True|16.47|2.00|9.00|6.00|0.50|805890497455|||M|
141.61073|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|15|True|31.53|5.38|9.38|7.25|12.00|805890123385|||M|
141.61074|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|15|True|31.53|5.38|9.38|7.25|12.00|805890123392|||M|
142.61074|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|15|True|48.84|5.38|9.38|7.25|12.00|805890245605|||M|
142.61073|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|15|True|48.84|5.38|9.38|7.25|12.00|805890245315|||M|
117.61049|||||Centric®|||Centric Disc Brake Hardware||Disc Brake Hardware||False|10.58|4.00|16.00|16.00|13.00||||M|
142.61085|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|60|True|66.85|5.38|9.38|7.25|8.00|805890253235|||M|
142.61086|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|60|True|66.85|5.38|9.38|7.25|8.00|805890253525|||M|
142.61093|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|60|True|68.31|5.38|9.38|7.25|12.80|805890256205|||M|
142.61094|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|60|True|68.31|5.38|9.38|7.25|10.00|805890260165|||M|
142.61541|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|80|True|83.85|5.38|9.38|7.25|8.00|805890283225|||M|
142.61542|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|80|True|83.85|5.38|9.38|7.25|8.00|805890283515|||M|
141.61085|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|60|True|34.66|5.38|9.38|7.25|8.00|805890123750|||M|
141.61086|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|60|True|34.66|5.38|9.38|7.25|8.00|805890123767|||M|
141.61093|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|60|True|39.04|5.38|9.38|7.25|10.00|805890137658|||M|
141.61094|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|60|True|39.04|5.38|9.38|7.25|10.00|805890137665|||M|
141.61541|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|80|True|70.79|5.38|9.38|7.25|8.00|805890311027|||M|
141.61542|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|80|True|70.79|5.38|9.38|7.25|8.00|805890311317|||M|
141.61097|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|75|True|67.86|5.38|9.38|7.25|7.30|805890137696|||M|
141.61098|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|75|True|67.86|5.38|9.38|7.25|7.00|805890137702|||M|
141.61172|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|75|True|67.86|5.38|9.38|7.25|9.70|805890854197|||M|
141.61171|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|75|True|67.86|5.38|9.38|7.25|9.70|805890854074|||M|
141.61071|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|75|True|53.23|5.38|9.38|7.25|8.00|805890123361|||M|
141.61072|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|75|True|53.23|5.38|9.38|7.25|8.00|805890123378|||M|
142.61097|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|75|True|90.65|5.38|9.38|7.25|8.00|805890261155|||M|
142.61098|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|75|True|90.65|5.38|9.38|7.25|8.00|805890261445|||M|
142.61071|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|75|True|81.56|5.38|9.38|7.25|8.00|805890244905|||M|
142.61072|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|75|True|81.56|5.38|9.38|7.25|8.00|805890245025|||M|
150.61075|||||Centric®|||Centric Brake Hose||Brake Hose||False|13.28|1.50|7.00|6.00|0.30|805890084594|||M|
150.61074|||||Centric®|||Centric Brake Hose||Brake Hose||True|13.28|1.50|7.00|6.00|0.30|805890084587|||M|
150.65366|||||Centric®|||Centric Brake Hose||Brake Hose||False|26.12|1.50|7.00|6.00|0.75|805890316534|||M|
150.65213|||||Centric®|||Centric Brake Hose||Brake Hose||False|25.13|1.50|7.00|6.00|0.45|805890651895|||M|
150.65214|||||Centric®|||Centric Brake Hose||Brake Hose||False|25.13|1.50|7.00|6.00|0.45|805890651901|||M|
150.65494|||||Centric®|||Centric Brake Hose||Brake Hose||False|13.77|1.50|7.00|6.00|0.20|805890917847|||M|
150.65495|||||Centric®|||Centric Brake Hose||Brake Hose||False|13.77|1.50|7.00|6.00|0.20|805890917854|||M|
150.65476|||||Centric®|||Centric Brake Hose||Brake Hose||False|22.18|1.50|7.00|6.00|0.30|805890651857|||M|
150.65477|||||Centric®|||Centric Brake Hose||Brake Hose||False|22.18|1.50|7.00|6.00|0.30|805890651864|||M|
150.66305|||||Centric®|||Centric Brake Hose||Brake Hose||False|12.22|1.50|7.00|6.00|0.40|805890091585|||M|
150.66017|||||Centric®|||Centric Brake Hose||Brake Hose||True|14.83|1.50|7.00|6.00|0.30|805890090823|||M|
146.30011|||||Centric®|||Centric Steel Aluminum Caliper Piston|Steel Aluminum|Caliper Piston|||38.87|4.00|13.00|10.00|6.00||||M|
150.40341|||||Centric®|||Centric Brake Hose||Brake Hose||True|15.41|1.50|7.00|6.00|0.50|805890079002|||M|
150.40342|||||Centric®|||Centric Brake Hose||Brake Hose||False|16.47|1.50|7.00|6.00|0.40|805890079019|||M|
150.40328|||||Centric®|||Centric Brake Hose||Brake Hose||True|18.24|1.50|7.00|6.00|0.40|805890078876|||M|
150.40329|||||Centric®|||Centric Brake Hose||Brake Hose||False|18.24|1.50|7.00|6.00|0.50|805890078883|||M|
150.40333|||||Centric®|||Centric Brake Hose||Brake Hose||True|14.35|1.50|7.00|6.00|0.20|805890078920|||M|
150.40334|||||Centric®|||Centric Brake Hose||Brake Hose||False|21.58|1.50|7.00|6.00|0.30|805890078937|||M|
150.40335|||||Centric®|||Centric Brake Hose||Brake Hose||True|21.58|1.50|7.00|6.00|0.30|805890078944|||M|
150.40336|||||Centric®|||Centric Brake Hose||Brake Hose||True|15.41|1.50|7.00|6.00|0.20|805890078951|||M|
150.40337|||||Centric®|||Centric Brake Hose||Brake Hose||False|14.76|1.50|7.00|6.00|0.30|805890078968|||M|
150.40338|||||Centric®|||Centric Brake Hose||Brake Hose||True|14.76|1.50|7.00|6.00|0.30|805890078975|||M|
150.40303|||||Centric®|||Centric Brake Hose||Brake Hose||True|9.52|1.50|7.00|6.00|0.30|805890078647|||M|
150.40305|||||Centric®|||Centric Brake Hose||Brake Hose||True|10.58|1.50|7.00|6.00|0.30|805890078661|||M|
150.40306|||||Centric®|||Centric Brake Hose||Brake Hose||True|10.58|1.50|7.00|6.00|0.30|805890078678|||M|
150.40307|||||Centric®|||Centric Brake Hose||Brake Hose||True|10.58|1.50|7.00|6.00|0.30|805890078685|||M|
150.40308|||||Centric®|||Centric Brake Hose||Brake Hose||False|10.58|1.50|7.00|6.00|0.30|805890078692|||M|
150.40309|||||Centric®|||Centric Brake Hose||Brake Hose||False|11.16|1.50|7.00|6.00|0.30|805890078708|||M|
150.40310|||||Centric®|||Centric Brake Hose||Brake Hose||False|17.25|1.50|7.00|6.00|0.40|805890078715|||M|
150.40300|||||Centric®|||Centric Brake Hose||Brake Hose||False|20.66|1.50|7.00|6.00|0.40|805890078616|||M|
150.40301|||||Centric®|||Centric Brake Hose||Brake Hose||False|17.25|1.50|7.00|6.00|0.30|805890078623|||M|
150.40302|||||Centric®|||Centric Brake Hose||Brake Hose||True|11.65|1.50|7.00|6.00|0.50|805890078630|||M|
150.40122|||||Centric®|||Centric Brake Hose||Brake Hose||False|17.53|4.00|13.00|10.00|6.00||||M|
150.40123|||||Centric®|||Centric Brake Hose||Brake Hose||False|23.16|1.50|7.00|6.00|0.40|805890586074|||M|
150.40124|||||Centric®|||Centric Brake Hose||Brake Hose||False|23.16|1.50|7.00|6.00|0.40|805890586081|||M|
150.40125|||||Centric®|||Centric Brake Hose||Brake Hose||False|16.47|4.00|13.00|10.00|6.00||||M|
150.40126|||||Centric®|||Centric Brake Hose||Brake Hose||False|16.47|4.00|13.00|10.00|6.00||||M|
150.40128|||||Centric®|||Centric Brake Hose||Brake Hose||False|16.47|4.00|13.00|10.00|6.00||||M|
150.40129|||||Centric®|||Centric Brake Hose||Brake Hose||False|16.47|4.00|13.00|10.00|6.00||||M|
150.40319|||||Centric®|||Centric Brake Hose||Brake Hose||True|15.82|1.50|7.00|6.00|0.30|805890078791|||M|
150.40315|||||Centric®|||Centric Brake Hose||Brake Hose||True|10.10|1.50|7.00|6.00|0.30|805890078753|||M|
150.40109|||||Centric®|||Centric Brake Hose||Brake Hose||False|18.69|1.50|7.00|6.00|0.45|805890306559|||M|
150.40110|||||Centric®|||Centric Brake Hose||Brake Hose||False|18.69|1.50|7.00|6.00|0.50|805890306566|||M|
150.40111|||||Centric®|||Centric Brake Hose||Brake Hose||False|16.96|1.50|7.00|6.00|0.30|805890359814|||M|
150.40112|||||Centric®|||Centric Brake Hose||Brake Hose||False|16.96|1.50|7.00|6.00|0.30|805890359821|||M|
150.40118|||||Centric®|||Centric Brake Hose||Brake Hose||False|22.18|1.50|7.00|6.00|0.40|805890557883|||M|
150.40119|||||Centric®|||Centric Brake Hose||Brake Hose||False|22.18|1.50|7.00|6.00|0.40|805890557890|||M|
150.40102|||||Centric®|||Centric Brake Hose||Brake Hose||False|19.22|1.50|7.00|6.00|0.85|805890511151|||M|
150.40103|||||Centric®|||Centric Brake Hose||Brake Hose||False|19.67|1.50|7.00|6.00|0.40|805890247173|||M|
150.40104|||||Centric®|||Centric Brake Hose||Brake Hose||False|19.67|1.50|7.00|6.00|0.40|805890247180|||M|
150.40098|||||Centric®|||Centric Brake Hose||Brake Hose||False|16.72|1.50|7.00|6.00|1.00|805890138983|||M|
150.40099|||||Centric®|||Centric Brake Hose||Brake Hose||False|16.72|1.50|7.00|6.00|1.00|805890138990|||M|
150.40100|||||Centric®|||Centric Brake Hose||Brake Hose||False|16.88|1.50|7.00|6.00|0.50|805890341642|||M|
150.40068|||||Centric®|||Centric Brake Hose||Brake Hose||True|18.24|1.50|7.00|6.00|0.30|805890078586|||M|
150.40081|||||Centric®|||Centric Brake Hose||Brake Hose||True|16.47|1.50|7.00|6.00|0.50|805890170181|||M|
150.40082|||||Centric®|||Centric Brake Hose||Brake Hose||False|16.47|1.50|7.00|6.00|0.50|805890170198|||M|
150.40083|||||Centric®|||Centric Brake Hose||Brake Hose||True|21.19|1.50|7.00|6.00|0.50|805890170204|||M|
150.40084|||||Centric®|||Centric Brake Hose||Brake Hose||True|21.19|1.50|7.00|6.00|0.50|805890170211|||M|
150.40085|||||Centric®|||Centric Brake Hose||Brake Hose||False|31.05|1.50|7.00|6.00|0.50|805890170228|||M|
150.40086|||||Centric®|||Centric Brake Hose||Brake Hose||False|31.05|1.50|7.00|6.00|0.50|805890170235|||M|
150.40087|||||Centric®|||Centric Brake Hose||Brake Hose||False|19.22|1.50|7.00|6.00|1.00|805890170242|||M|
150.40088|||||Centric®|||Centric Brake Hose||Brake Hose||False|19.22|1.50|7.00|6.00|1.00|805890170259|||M|
150.40061|||||Centric®|||Centric Brake Hose||Brake Hose||True|21.64|1.50|7.00|6.00|0.30|805890078517|||M|
150.40062|||||Centric®|||Centric Brake Hose||Brake Hose||True|21.64|1.50|7.00|6.00|0.30|805890078524|||M|
150.40067|||||Centric®|||Centric Brake Hose||Brake Hose||False|18.24|1.50|7.00|6.00|0.30|805890078579|||M|
150.40053|||||Centric®|||Centric Brake Hose||Brake Hose||True|21.19|1.50|7.00|6.00|0.70|805890078432|||M|
150.40054|||||Centric®|||Centric Brake Hose||Brake Hose||True|21.19|1.50|7.00|6.00|0.70|805890078449|||M|
150.40050|||||Centric®|||Centric Brake Hose||Brake Hose||False|21.64|1.50|7.00|6.00|0.70|805890078401|||M|
150.40049|||||Centric®|||Centric Brake Hose||Brake Hose||True|21.64|1.50|7.00|6.00|0.70|805890078395|||M|
150.40029|||||Centric®|||Centric Brake Hose||Brake Hose||False|19.22|1.50|7.00|6.00|0.30|805890078227|||M|
150.40023|||||Centric®|||Centric Brake Hose||Brake Hose||True|19.67|1.50|7.00|6.00|0.30|805890078166|||M|
150.40028|||||Centric®|||Centric Brake Hose||Brake Hose||True|18.24|1.50|7.00|6.00|0.30|805890078210|||M|
150.40014|||||Centric®|||Centric Brake Hose||Brake Hose||True|25.13|1.50|7.00|6.00|0.50|805890078074|||M|
150.40015|||||Centric®|||Centric Brake Hose||Brake Hose||True|17.25|1.50|7.00|6.00|0.30|805890078081|||M|
150.40016|||||Centric®|||Centric Brake Hose||Brake Hose||True|17.25|1.50|7.00|6.00|0.70|805890078098|||M|
150.40017|||||Centric®|||Centric Brake Hose||Brake Hose||True|20.66|1.50|7.00|6.00|0.40|805890078104|||M|
150.40019|||||Centric®|||Centric Brake Hose||Brake Hose||True|17.70|1.50|7.00|6.00|0.30|805890078128|||M|
150.40020|||||Centric®|||Centric Brake Hose||Brake Hose||False|22.18|1.50|7.00|6.00|0.30|805890078135|||M|
150.40021|||||Centric®|||Centric Brake Hose||Brake Hose||True|22.18|1.50|7.00|6.00|0.30|805890078142|||M|
150.40022|||||Centric®|||Centric Brake Hose||Brake Hose||True|19.67|1.50|7.00|6.00|0.30|805890078159|||M|
150.40004|||||Centric®|||Centric Brake Hose||Brake Hose||True|17.53|1.50|7.00|6.00|0.40|805890077985|||M|
150.40005|||||Centric®|||Centric Brake Hose||Brake Hose||True|17.53|1.50|7.00|6.00|0.40|805890077992|||M|
150.40006|||||Centric®|||Centric Brake Hose||Brake Hose||True|17.25|1.50|7.00|6.00|0.40|805890078005|||M|
150.40008|||||Centric®|||Centric Brake Hose||Brake Hose||False|25.62|1.50|7.00|6.00|0.40|805890078012|||M|
150.40009|||||Centric®|||Centric Brake Hose||Brake Hose||True|15.41|1.50|7.00|6.00|0.30|805890078029|||M|
150.40010|||||Centric®|||Centric Brake Hose||Brake Hose||False|14.35|1.50|7.00|6.00|0.30|805890078036|||M|
150.40011|||||Centric®|||Centric Brake Hose||Brake Hose||True|15.89|1.50|7.00|6.00|0.40|805890078043|||M|
150.40012|||||Centric®|||Centric Brake Hose||Brake Hose||True|17.53|1.50|7.00|6.00|0.40|805890078050|||M|
150.40013|||||Centric®|||Centric Brake Hose||Brake Hose||True|25.13|1.50|7.00|6.00|0.50|805890078067|||M|
150.40000|||||Centric®|||Centric Brake Hose||Brake Hose||False|12.64|1.50|7.00|6.00|0.30|805890077947|||M|
150.40001|||||Centric®|||Centric Brake Hose||Brake Hose||False|24.63|1.50|7.00|6.00|0.40|805890077954|||M|
150.40002|||||Centric®|||Centric Brake Hose||Brake Hose||False|15.41|1.50|7.00|6.00|0.40|805890077961|||M|
150.40003|||||Centric®|||Centric Brake Hose||Brake Hose||True|14.35|1.50|7.00|6.00|0.40|805890077978|||M|
117.40056|||||Centric®|||Centric Disc Brake Hardware||Disc Brake Hardware||True|10.10|2.00|9.00|6.00|0.10|805890846581|||M|
117.40052|||||Centric®|||Centric Disc Brake Hardware||Disc Brake Hardware||True|12.71|2.00|9.00|6.00|0.15|805890704591|||M|
117.40054|||||Centric®|||Centric Disc Brake Hardware||Disc Brake Hardware||True|8.86|2.00|9.00|6.00|0.10||||M|
117.40003|||||Centric®|||Centric Disc Brake Hardware||Disc Brake Hardware||False|7.68|2.00|9.00|6.00|0.20|805890099215|||M|
117.40004|||||Centric®|||Centric Disc Brake Hardware||Disc Brake Hardware||False|10.10|2.00|9.00|6.00|0.20|805890099222|||M|
117.40001|||||Centric®|||Centric Disc Brake Hardware||Disc Brake Hardware||False|14.35|2.00|9.00|6.00|0.20|805890099192|||M|
117.40002|||||Centric®|||Centric Disc Brake Hardware||Disc Brake Hardware||True|10.10|2.00|9.00|6.00|0.20|805890099208|||M|
117.40007|||||Centric®|||Centric Disc Brake Hardware||Disc Brake Hardware||False|13.28|2.00|9.00|6.00|0.20|805890099253|||M|
117.40006|||||Centric®|||Centric Disc Brake Hardware||Disc Brake Hardware||True|11.65|2.00|9.00|6.00|0.20|805890099246|||M|
117.40011|||||Centric®|||Centric Disc Brake Hardware||Disc Brake Hardware||True|15.82|2.00|9.00|6.00|0.20|805890099291|||M|
117.40016|||||Centric®|||Centric Disc Brake Hardware||Disc Brake Hardware||True|13.28|2.00|9.00|6.00|0.20|805890099345|||M|
117.40017|||||Centric®|||Centric Disc Brake Hardware||Disc Brake Hardware||True|12.22|2.00|9.00|6.00|0.20|805890099352|||M|
117.40019|||||Centric®|||Centric Disc Brake Hardware||Disc Brake Hardware||True|13.77|2.00|9.00|6.00|0.20|805890099376|||M|
117.40034|||||Centric®|||Centric Disc Brake Hardware||Disc Brake Hardware||True|21.58|2.00|9.00|6.00|0.20|805890074465|||M|
117.40060|||||Centric®|||Centric Disc Brake Hardware||Disc Brake Hardware||False|10.10|2.00|9.00|6.00|0.40|805890877431|||M|
117.40022|||||Centric®|||Centric Disc Brake Hardware||Disc Brake Hardware||True|10.10|2.00|9.00|6.00|0.20|805890099406|||M|
117.40027|||||Centric®|||Centric Disc Brake Hardware||Disc Brake Hardware||False|9.52|2.00|9.00|6.00|0.20|805890099451|||M|
143.40002|||||Centric®|||Centric Caliper Friction Repair Kit||Caliper Friction Repair Kit|||3.66|2.00|4.00|9.00|0.10|805890070757|||M|
143.40001|||||Centric®|||Centric Caliper Friction Repair Kit||Caliper Friction Repair Kit|||3.50|2.00|4.00|9.00|0.10|805890070740|||M|
143.40020|||||Centric®|||Centric Caliper Friction Repair Kit||Caliper Friction Repair Kit|||5.32|2.00|4.00|9.00|0.10|805890149736|||M|
143.40018|||||Centric®|||Centric Caliper Friction Repair Kit||Caliper Friction Repair Kit|||5.32|2.00|4.00|9.00|0.10|805890149712|||M|
143.44051|||||Centric®|||Centric Caliper Friction Repair Kit||Caliper Friction Repair Kit|||4.60|2.00|4.00|9.00|0.10|805890149774|||M|
143.40028|||||Centric®|||Centric Caliper Friction Repair Kit||Caliper Friction Repair Kit|||4.14|2.00|4.00|9.00|0.05|805890502364|||M|
141.43012|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|5|True|39.96|5.38|9.38|7.25|11.00|805890116035|||M|
141.43011|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|5|True|39.96|5.38|9.38|7.25|11.00|805890116028|||M|
141.43015|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|45|True|48.28|5.38|9.38|7.25|12.00|805890127635|||M|
141.43016|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|45|True|48.28|5.38|9.38|7.25|12.00|805890127642|||M|
142.40519|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|22|True|99.66|5.38|9.38|7.25|8.00|805890243427|||M|
142.40520|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|22|False|99.66|5.38|9.38|7.25|8.00|805890243717|||M|
142.40511|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|75|True|104.67|5.38|9.38|7.25|8.00|805890240747|||M|
142.40512|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|75|True|104.67|5.38|9.38|7.25|8.50|805890241157|||M|
142.40529|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|22|True|90.65|5.38|9.38|7.25|6.00|805890250937|||M|
142.40530|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|22|False|90.65|5.38|9.38|7.25|6.00|805890251057|||M|
142.40521|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|25|True|87.42|5.38|9.38|7.25|8.00|805890244127|||M|
142.40522|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|25|True|87.42|5.38|9.38|7.25|8.00|805890244417|||M|
